U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ,BA,BB,BC,BD,BE,BF,BG,BH,BI,BJ,BK,BL,BM,BN,BO,BP,BQ,BR,BS,BT,BU,BV,BW,BX,BY,BZ,CA,CB,CC,CD,CE,CF,CG,CH,CI,CJ,CK,CL,CM,CN,CO,CP,CQ,CR,CS,CT,CU,CV,CW,CX,CY,CZ,DA,DB,DC,DD,DE,DF,DG,DH,DI,DJ,DK,DL,DM,DN,DO,DP,DQ,DR,DS,DT,DU,DV,DW,DX,DY,DZ,EA,EB,EC,ED,EE,EF,EG,EH,EI,EJ,EK,65535,65278,65021,64764,65536,65025,64516,64009,63504,65792,65535,65278,65021,64764,65536,65025,64516,64009,63504,0.164153696,0.312428473,0.468764362,0.619415266,0.771261812,0.291824341,0.574394464,0.847464195,1.114296427,1.374716553,0.157313959,0.291828794,0.40672202,0.532904754,0.663563091,0.137329102,0.207612457,0.285975572,0.347997938,0.407454649,0.116115075,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.969098648,0.968991058,0.968853793,0.968717874,0.968582537,0.968993913,0.96872399,0.968457682,0.968194173,0.967933039,0.969040546,0.968904544,0.968830577,0.968726129,0.968591672,0.96969321,0.970404948,0.971069148,0.971808804,0.97256276,0.999316026,0.998698215,0.998046815,0.997419103,0.996786409,0.998784065,0.99760669,0.996468899,0.995357098,0.994272014,0.999344525,0.998784047,0.998305325,0.997779564,0.997235154,0.999427795,0.999134948,0.998808435,0.998550009,0.998302272,0.014900208,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.213333333,0.404444444,0.604444444,0.795555556,0.986666667,0.377777778,0.737777778,1.08,1.408888889,1.724444444,0.204444444,0.377777778,0.524444444,0.684444444,0.848888889,0.177777778,0.266666667,0.364444444,0.44,0.511111111
2.12031858,2.156099794,2.312800637,2.273496255,2.487493052,2.101135254,2.128027682,2.179691859,2.091502757,2.161281179,1.210633512,1.672007324,1.86127026,1.972439673,2.147026126,2.166366577,2.273356401,2.55983012,2.675014451,2.841553288,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.938853828,0.939397457,0.939348608,0.94023299,0.940066653,0.939433829,0.940512999,0.941432683,0.943042783,0.943972,0.942693004,0.941150369,0.940808632,0.940799201,0.940459447,0.939136228,0.939826571,0.939657683,0.940286935,0.940687514,0.991165339,0.991016251,0.990363331,0.990527099,0.989635446,0.99124527,0.991133218,0.990917951,0.991285405,0.990994662,0.994955694,0.993033303,0.992244707,0.991781501,0.991054058,0.990973473,0.990527682,0.989334041,0.988854106,0.988160195,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,2.755555556,2.791111111,2.982222222,2.92,3.182222222,2.72,2.733333333,2.777777778,2.644444444,2.711111111,1.573333333,2.164444444,2.4,2.533333333,2.746666667,2.804444444,2.92,3.262222222,3.382222222,3.564444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.212031858,0.212863355,0.2137014,0.204164808,0.211923291,0.19569397,0.207612457,0.209250419,0.20739271,0.20904195,0.167573565,0.199130236,0.19302062,0.186862706,0.208449138,0.202560425,0.207612457,0.209250419,0.20739271,0.20904195,0.091983352,0.091983352,0.091983352,0.116115075,0.091983352,0.116115075,0.091983352,0.091983352,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.116115075,0.091983352,0.091983352,0.091983352,0.091983352,0.998116604,0.998109224,0.998101785,0.998155706,0.998117568,0.998200653,0.998155834,0.998141294,0.998157784,0.998143144,0.998329049,0.998200638,0.998224144,0.998247836,0.998148407,0.998170189,0.998155834,0.998141294,0.998157785,0.998143145,0.999116534,0.999113069,0.999109577,0.999149313,0.999116986,0.999184608,0.999134948,0.999128123,0.999135864,0.999128992,0.999301777,0.999170291,0.999195747,0.999221405,0.999131462,0.999155998,0.999134948,0.999128123,0.999135864,0.999128992,0.011309981,0.011309981,0.011309981,0.014900208,0.011309981,0.014900208,0.011309981,0.011309981,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.014900208,0.011309981,0.011309981,0.011309981,0.011309981,0.275555556,0.275555556,0.275555556,0.262222222,0.271111111,0.253333333,0.266666667,0.266666667,0.262222222,0.262222222,0.217777778,0.257777778,0.248888889,0.24,0.266666667,0.262222222,0.266666667,0.266666667,0.262222222,0.262222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.663454523,1.012817578,1.313229572,1.643699728,1.938576987,0.690078735,1.01384083,1.290377581,1.550172632,1.782171202,0.598477018,0.851453422,1.003017862,1.107334553,1.170789327,0.830841064,1.207612457,1.517065534,1.845443609,2.168367347,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.968304503,0.968272478,0.968432388,0.968450742,0.968508528,0.968298058,0.968504467,0.968908671,0.96935972,0.969765304,0.967100981,0.966089064,0.965527066,0.965144908,0.964883573,0.967662642,0.967594888,0.967784193,0.967833724,0.967708323,0.997235606,0.995779927,0.99452821,0.993151251,0.991922596,0.997124672,0.995775663,0.994623427,0.993540947,0.992574287,0.997506346,0.996452277,0.995820759,0.995386106,0.995121711,0.996538162,0.994968281,0.993678894,0.992310652,0.990965136,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.862222222,1.311111111,1.693333333,2.111111111,2.48,0.893333333,1.302222222,1.644444444,1.96,2.235555556,0.777777778,1.102222222,1.293333333,1.422222222,1.497777778,1.075555556,1.551111111,1.933333333,2.333333333,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.20441695,3.872739757,4.153390116,4.367050645,4.561561979,3.742218018,4.515570934,4.924359849,5.163726976,5.211876417,3.341211697,4.157701991,4.691090413,5.04875348,5.21122846,3.591156006,4.307958478,4.729059458,5.009061226,5.119756236,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.962071117,0.95923573,0.958014922,0.957143209,0.956325152,0.959677404,0.956315484,0.954463365,0.953395659,0.953124548,0.961302842,0.957701725,0.955330401,0.953714926,0.952945387,0.960326902,0.957202011,0.955294113,0.954051967,0.953515171,0.986648263,0.983863584,0.982694208,0.981803956,0.980993492,0.984407425,0.981185121,0.979481834,0.978484471,0.978283848,0.986078285,0.982676242,0.98045379,0.978963527,0.978286548,0.98503685,0.982050173,0.980295586,0.979128912,0.978667682,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,4.164444444,5.013333333,5.355555556,5.608888889,5.835555556,4.844444444,5.8,6.275555556,6.528888889,6.537777778,4.342222222,5.382222222,6.048888889,6.484444444,6.666666667,4.648888889,5.533333333,6.026666667,6.333333333,6.422222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.64635518,0.851453422,1.068507001,1.321880623,1.598110061,0.679779053,0.92733564,1.234577469,1.532596979,1.881377551,0.341986868,0.508125429,0.589402249,0.622875686,0.673985548,0.635147095,0.775086505,0.931164362,1.117811558,1.303854875,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.968305953,0.968789795,0.969073265,0.969091797,0.969055066,0.9682996,0.968723189,0.968765563,0.968695847,0.968447731,0.968398256,0.967812902,0.967649575,0.967669573,0.967628148,0.968510785,0.969451305,0.970229647,0.970749186,0.971344104,0.997306853,0.996452277,0.995547887,0.994492164,0.993341208,0.997167587,0.996136101,0.994855927,0.993614179,0.992160927,0.998575055,0.997882811,0.997544157,0.997404685,0.997191727,0.997353554,0.996770473,0.996120148,0.995342452,0.994567271,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.84,1.102222222,1.377777778,1.697777778,2.044444444,0.88,1.191111111,1.573333333,1.937777778,2.36,0.444444444,0.657777778,0.76,0.8,0.862222222,0.822222222,0.995555556,1.186666667,1.413333333,1.635555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.234572592,1.644541085,1.878504243,2.038187662,2.223457476,1.459121704,1.692041522,1.803041106,1.866534394,1.977040816,1.176434825,1.544975967,1.709611201,1.771735286,1.855197332,1.383590698,1.702422145,1.963466427,2.172350763,2.260487528,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.965388253,0.964337298,0.963979255,0.963953804,0.963809261,0.964733944,0.964774947,0.965249332,0.965979401,0.966507034,0.965097882,0.963779746,0.963331503,0.963364865,0.963307813,0.965066332,0.964687971,0.964434293,0.964427725,0.964919638,0.994855948,0.993147745,0.992172899,0.991507551,0.990735594,0.993920326,0.992949827,0.992487329,0.992222773,0.99176233,0.995098188,0.9935626,0.99287662,0.99261777,0.992270011,0.994235039,0.992906574,0.99181889,0.990948538,0.990581302,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,1.604444444,2.128888889,2.422222222,2.617777778,2.844444444,1.888888889,2.173333333,2.297777778,2.36,2.48,1.528888889,2,2.204444444,2.275555556,2.373333333,1.791111111,2.186666667,2.502222222,2.746666667,2.835555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
